!!!!!WARNING: DUMMY DATA SET!!!!!!
Temps(ms),Voie3,Voie4
38090.0,12.0,12
38100.0,10.0,12
38110.0,12.0,12
38120.0,11.0,12
38130.0,11.0,12
38140.0,10.0,13
38150.0,12.0,12
38160.0,10.0,12
38170.0,11.0,13
38180.0,11.0,13
38190.0,11.0,13
38200.0,8.0,11
38210.0,12.0,12
38220.0,11.0,13
38230.0,11.0,13
38240.0,11.0,12
38250.0,9.0,12
38260.0,10.0,13
38270.0,12.0,12
38280.0,9.0,12
38290.0,12.0,13
38300.0,12.0,12
38310.0,11.0,12
38320.0,12.0,12
38330.0,10.0,12
38340.0,10.0,12
38350.0,12.0,12
38360.0,11.0,12
38370.0,12.0,12
38380.0,12.0,12
38390.0,9.0,12
38400.0,12.0,12
38410.0,12.0,12
38420.0,11.0,12
38430.0,11.0,12
38440.0,11.0,13
38450.0,11.0,13
38460.0,11.0,11
38470.0,11.0,13
38480.0,12.0,12
38490.0,12.0,12
38500.0,12.0,12
38510.0,11.0,12
38520.0,11.0,12
38530.0,11.0,12
38540.0,12.0,11
38550.0,11.0,12
38560.0,12.0,12
38570.0,11.0,13
38580.0,10.0,12
38590.0,10.0,13
38600.0,9.0,12
38610.0,12.0,12
38620.0,11.0,12
38630.0,12.0,12
38640.0,10.0,12
38650.0,12.0,13
38660.0,10.0,13
38670.0,11.0,12
38680.0,10.0,12
38690.0,10.0,13
38700.0,10.0,12
38710.0,9.0,13
38720.0,12.0,12
38730.0,12.0,13
38740.0,14.0,13
38750.0,10.0,13
38760.0,12.0,13
38770.0,13.0,12
38780.0,10.0,13
38790.0,11.0,12
38800.0,12.0,11
38810.0,12.0,12
38820.0,12.0,12
38830.0,9.0,12
38840.0,10.0,12
38850.0,13.0,13
38860.0,16.0,12
38870.0,11.0,12
38880.0,9.0,12
38890.0,12.0,12
38900.0,13.0,13
38910.0,11.0,12
38920.0,12.0,12
38930.0,11.0,12
38940.0,12.0,12
38950.0,10.0,12
38960.0,12.0,12
38970.0,14.0,12
38980.0,10.0,13
38990.0,12.0,12
39000.0,11.0,12
39010.0,12.0,12
39020.0,13.0,12
39030.0,13.0,12
39040.0,11.0,12
39050.0,13.0,12
39060.0,11.0,12
39070.0,12.0,12
39080.0,12.0,13
39090.0,13.0,13
39100.0,14.0,12
39110.0,12.0,13
39120.0,13.0,12
39130.0,10.0,13
39140.0,12.0,12
39150.0,7.0,12
39160.0,12.0,13
39170.0,12.0,13
39180.0,13.0,12
39190.0,12.0,12
39200.0,12.0,13
39210.0,14.0,13
39220.0,12.0,12
39230.0,11.0,13
39240.0,12.0,13
39250.0,11.0,12
39260.0,11.0,12
39270.0,10.0,13
39280.0,11.0,12
39290.0,14.0,12
39300.0,13.0,13
39310.0,11.0,13
39320.0,10.0,12
39330.0,12.0,12
39340.0,12.0,12
39350.0,11.0,13
39360.0,11.0,12
39370.0,11.0,13
39380.0,10.0,12
39390.0,13.0,12
39400.0,10.0,12
39410.0,12.0,12
39420.0,10.0,12
39430.0,12.0,13
39440.0,13.0,12
39450.0,10.0,13
39460.0,13.0,13
39470.0,9.0,13
39480.0,11.0,13
39490.0,12.0,13
39500.0,12.0,12
39510.0,11.0,13
39520.0,11.0,13
39530.0,10.0,12
39540.0,11.0,13
39550.0,12.0,13
39560.0,12.0,13
39570.0,11.0,12
39580.0,12.0,12
39590.0,12.0,13
39600.0,10.0,13
39610.0,11.0,12
39620.0,10.0,13
39630.0,12.0,13
39640.0,8.0,12
39650.0,11.0,12
39660.0,12.0,13
39670.0,13.0,13
39680.0,13.0,13
39690.0,11.0,13
39700.0,12.0,12
39710.0,12.0,12
39720.0,10.0,12
39730.0,12.0,13
39740.0,14.0,12
39750.0,10.0,12
39760.0,13.0,12
39770.0,11.0,13
39780.0,12.0,12
39790.0,12.0,12
39800.0,11.0,13
39810.0,9.0,13
39820.0,12.0,13
39830.0,12.0,13
39840.0,11.0,12
39850.0,13.0,13
39860.0,9.0,12
39870.0,14.0,12
39880.0,9.0,13
39890.0,10.0,12
39900.0,12.0,12
39910.0,10.0,13
39920.0,12.0,13
39930.0,11.0,12
39940.0,10.0,12
39950.0,13.0,13
39960.0,11.0,13
39970.0,0.0,12
